name,sex,births,year
Joanne,F,320,1977
Patrick,M,123,1977
Caroline,F,115,1977
Stephen,M,481,1977
Kim,F,310,1977
Jeffrey,M,121,1977
Leah,F,114,1977
Timothy,M,463,1977
Samantha,F,304,1977
Corey,M,118,1977
Kirsty,F,114,1977
Luke,M,437,1977
Jodie,F,273,1977
Neil,M,115,1977
Peta,F,114,1977
Simon,M,416,1977
Vanessa,F,269,1977
Damian,M,110,1977
Alexandra,F,104,1977
Brett,M,383,1977
Amy,F,266,1977
Geoffrey,M,109,1977
Tamara,F,104,1977
Michael,M,1538,1976
Rebecca,F,955,1976
Cameron,M,179,1976
Jane,F,173,1976
David,M,1360,1976
Michelle,F,910,1976
Gavin,M,170,1976
Helen,F,167,1976
Matthew,M,1338,1976
Nicole,F,823,1976
Shannon,M,163,1976
Tammy,F,159,1976
Daniel,M,1272,1976
Melissa,F,820,1976
Joseph,M,160,1976
Rachael,F,156,1976
Andrew,M,1056,1976
Kylie,F,775,1976
Jeremy,M,160,1976
Sandra,F,150,1976
Jason,M,1034,1976
Belinda,F,743,1976
Sean,M,157,1976
Deborah,F,150,1976
Benjamin,M,954,1976
Amanda,F,677,1976
Ben,M,152,1976
Kate,F,143,1976
Mark,M,893,1976
Natalie,F,550,1976
Todd,M,150,1976
Suzanne,F,130,1976
Paul,M,891,1976
Sarah,F,464,1976
Ryan,M,147,1976
Tamara,F,130,1976
Christopher,M,873,1976
Karen,F,456,1976
Thomas,M,146,1976
Shannon,F,126,1976
Scott,M,763,1976
Jennifer,F,436,1976
Jeffrey,M,144,1976
Naomi,F,124,1976
Peter,M,726,1976
Angela,F,416,1976
Colin,M,141,1976
Anne,F,124,1976
Robert,M,679,1976
Melanie,F,380,1976
Christian,M,140,1976
Wendy,F,123,1976
Steven,M,603,1976
Emma,F,378,1976
Martin,M,138,1976
Cassandra,F,120,1976
Nathan,M,589,1976
Rachel,F,355,1976
Tony,M,134,1976
Kirsty,F,120,1976
John,M,587,1976
Joanne,F,353,1976
Alexander,M,133,1976
Peta,F,119,1976
Bradley,M,534,1976
Kim,F,338,1976
Damian,M,132,1976
Kathleen,F,117,1976
Shane,M,528,1976
Elizabeth,F,328,1976
Patrick,M,123,1976
Mary,F,115,1976
James,M,518,1976
Jodie,F,323,1976
Samuel,M,123,1976
Heidi,F,113,1976
Stephen,M,513,1976
Renee,F,318,1976
Brian,M,120,1976
Caroline,F,110,1976
Craig,M,501,1976
Fiona,F,315,1976
Geoffrey,M,115,1976
Tina,F,109,1976
Brett,M,474,1976
Danielle,F,313,1976
Jonathan,M,113,1976
Tania,F,106,1976
Timothy,M,473,1976
Julie,F,312,1976
Nigel,M,113,1976
Katie,F,104,1976
Simon,M,434,1976
Vanessa,F,304,1976
Gary,M,109,1976
Leah,F,102,1976
Troy,M,400,1976
Samantha,F,300,1976
Kevin,M,108,1976
Patricia,F,102,1976
Michael,M,1625,1975
Michelle,F,973,1975
Martin,M,171,1975
Melinda,F,189,1975
Matthew,M,1518,1975
Nicole,F,902,1975
Jeffrey,M,168,1975
Rachael,F,183,1975
David,M,1454,1975
Kylie,F,882,1975
Glen,M,167,1975
Kathryn,F,183,1975
Daniel,M,1203,1975
Melissa,F,839,1975
Joseph,M,167,1975
Kristy,F,178,1975
Jason,M,1203,1975
Rebecca,F,815,1975
Geoffrey,M,165,1975
Sandra,F,174,1975
Andrew,M,1127,1975
Lisa,F,709,1975
Cameron,M,163,1975
Anna,F,159,1975
Paul,M,994,1975
Belinda,F,697,1975
Jeremy,M,161,1975
Tammy,F,156,1975
Mark,M,975,1975
Amanda,F,547,1975
Lee,M,159,1975
Naomi,F,156,1975
Christopher,M,957,1975
Karen,F,510,1975
Brendan,M,153,1975
Helen,F,152,1975
Adam,M,909,1975
Natalie,F,496,1975
Todd,M,143,1975
Kirsty,F,152,1975
Scott,M,907,1975
Sarah,F,485,1975
Brian,M,141,1975
Anne,F,150,1975
Peter,M,845,1975
Jennifer,F,425,1975
Shannon,M,140,1975
Mary,F,133,1975
Robert,M,723,1975
Rachel,F,422,1975
Damian,M,140,1975
Tina,F,128,1975
John,M,658,1975
Angela,F,394,1975
Ryan,M,137,1975
Cassandra,F,127,1975
Benjamin,M,648,1975
Kelly,F,393,1975
Kevin,M,135,1975
Heidi,F,127,1975
Shane,M,602,1975
Samantha,F,382,1975
Patrick,M,135,1975
Wendy,F,126,1975
Craig,M,574,1975
Julie,F,376,1975
Trent,M,128,1975
Peta,F,125,1975
James,M,560,1975
Vanessa,F,368,1975
Colin,M,127,1975
Patricia,F,121,1975
Steven,M,560,1975
Joanne,F,366,1975
Ashley,M,126,1975
Suzanne,F,121,1975
Stephen,M,531,1975
Leanne,F,344,1975
Christian,M,125,1975
Kate,F,119,1975
Bradley,M,506,1975
Emma,F,339,1975
Jonathan,M,123,1975
Kerrie,F,119,1975
Nathan,M,479,1975
Jodie,F,339,1975
Alexander,M,121,1975
Kerry,F,119,1975
Simon,M,472,1975
Melanie,F,324,1975
Tony,M,116,1975
Paula,F,116,1975
Justin,M,466,1975
Elizabeth,F,317,1975
Raymond,M,115,1975
Amy,F,116,1975
Darren,M,457,1975
Fiona,F,316,1975
Samuel,M,115,1975
Tania,F,112,1975
Michael,M,1846,1974
Michelle,F,1288,1974
Martin,M,210,1974
Sandra,F,235,1974
David,M,1827,1974
Kylie,F,1261,1974
Joseph,M,209,1974
Helen,F,220,1974
Matthew,M,1806,1974
Nicole,F,1055,1974
Brendan,M,202,1974
Simone,F,220,1974
Jason,M,1759,1974
Rebecca,F,913,1974
Jeffrey,M,201,1974
Renee,F,216,1974
Andrew,M,1372,1974
Melissa,F,908,1974
Joshua,M,196,1974
Tammy,F,215,1974
Paul,M,1256,1974
Belinda,F,870,1974
Colin,M,192,1974
Cassandra,F,209,1974
Mark,M,1246,1974
Lisa,F,781,1974
Christian,M,189,1974
Anne,F,208,1974
Daniel,M,1225,1974
Amanda,F,678,1974
Jeremy,M,184,1974
Tania,F,199,1974
Christopher,M,1202,1974
Karen,F,632,1974
Cameron,M,173,1974
Anna,F,180,1974
Scott,M,1055,1974
Jennifer,F,593,1974
Brian,M,172,1974
Tina,F,177,1974
Adam,M,1009,1974
Rachel,F,497,1974
Geoffrey,M,172,1974
Kirsty,F,172,1974
Peter,M,1002,1974
Joanne,F,473,1974
Damian,M,170,1974
Suzanne,F,168,1974
Robert,M,914,1974
Kelly,F,473,1974
Todd,M,167,1974
Wendy,F,165,1974
John,M,822,1974
Julie,F,460,1974
Raymond,M,165,1974
Kristy,F,163,1974
Craig,M,792,1974
Angela,F,457,1974
Tony,M,161,1974
Sonia,F,163,1974
Anthony,M,742,1974
Samantha,F,456,1974
Kevin,M,158,1974
Naomi,F,161,1974
Benjamin,M,673,1974
Kim,F,438,1974
Lee,M,157,1974
Mary,F,155,1974
James,M,638,1974
Natalie,F,427,1974
Patrick,M,156,1974
Heidi,F,154,1974
Steven,M,632,1974
Jodie,F,419,1974
Gary,M,155,1974
Kerrie,F,149,1974
Stephen,M,626,1974
Sharon,F,417,1974
Shannon,M,155,1974
Jody,F,144,1974
Darren,M,622,1974
Fiona,F,405,1974
Nigel,M,151,1974
Stephanie,F,141,1974
Brett,M,613,1974
Tracey,F,400,1974
Alexander,M,150,1974
Kathleen,F,140,1974
Nathan,M,568,1974
Vanessa,F,399,1974
Edward,M,147,1974
Patricia,F,139,1974
Bradley,M,561,1974
Melanie,F,391,1974
Philip,M,143,1974
Peta,F,138,1974
Simon,M,559,1974
Elizabeth,F,374,1974
Thomas,M,130,1974
Kate,F,137,1974
Jason,M,1926,1973
Kylie,F,1119,1973
Luke,M,199,1973
Kathryn,F,214,1973
David,M,1747,1973
Michelle,F,1075,1973
Martin,M,198,1973
Jane,F,213,1973
Michael,M,1715,1973
Nicole,F,1007,1973
Brian,M,195,1973
Suzanne,F,199,1973
Matthew,M,1486,1973
Melissa,F,904,1973
Cameron,M,194,1973
Tammy,F,196,1973
Andrew,M,1356,1973
Lisa,F,818,1973
Gary,M,190,1973
Tina,F,187,1973
Mark,M,1212,1973
Karen,F,795,1973
Tony,M,183,1973
Tania,F,184,1973
Paul,M,1124,1973
Rebecca,F,792,1973
Geoffrey,M,178,1973
Sally,F,183,1973
Christopher,M,1052,1973
Belinda,F,633,1973
Kevin,M,173,1973
Anna,F,178,1973
Scott,M,1038,1973
Amanda,F,589,1973
Joseph,M,173,1973
Sonia,F,177,1973
Peter,M,980,1973
Julie,F,491,1973
Todd,M,168,1973
Anne,F,166,1973
Adam,M,930,1973
Jennifer,F,487,1973
Christian,M,166,1973
Patricia,F,165,1973
Shane,M,873,1973
Joanne,F,480,1973
Jeffrey,M,164,1973
Cindy,F,159,1973
Craig,M,859,1973
Kelly,F,463,1973
Joshua,M,162,1973
Kerry,F,156,1973
Robert,M,850,1973
Rachel,F,440,1973
Shannon,M,154,1973
Renee,F,156,1973
Daniel,M,814,1973
Kim,F,434,1973
Patrick,M,149,1973
Heidi,F,147,1973
Anthony,M,783,1973
Samantha,F,425,1973
Jeremy,M,147,1973
Kerrie,F,146,1973
James,M,665,1973
Sharon,F,417,1973
Colin,M,145,1973
Justine,F,141,1973
Darren,M,600,1973
Natalie,F,416,1973
Philip,M,143,1973
Wendy,F,139,1973
Stephen,M,590,1973
Fiona,F,408,1973
Thomas,M,143,1973
Naomi,F,136,1973
Brett,M,570,1973
Tracey,F,391,1973
Warren,M,142,1973
Mary,F,134,1973
Bradley,M,549,1973
Donna,F,383,1973
Graham,M,137,1973
Annette,F,133,1973
Steven,M,542,1973
Elizabeth,F,375,1973
Raymond,M,130,1973
Jodi,F,128,1973
Simon,M,516,1973
Angela,F,374,1973
Jonathan,M,130,1973
Vicki,F,126,1973
Richard,M,506,1973
Leanne,F,374,1973
Nigel,M,129,1973
Allison,F,125,1973
Gregory,M,497,1973
Sarah,F,360,1973
Alexander,M,127,1973
Paula,F,124,1973
Jason,M,2638,1972
Michelle,F,1321,1972
Kevin,M,218,1972
Rachael,F,219,1972
David,M,2014,1972
Kylie,F,1217,1972
Gary,M,211,1972
Natasha,F,217,1972
Michael,M,1845,1972
Nicole,F,1095,1972
Damien,M,210,1972
Sonia,F,217,1972
Matthew,M,1554,1972
Lisa,F,892,1972
Jeffrey,M,201,1972
Tina,F,202,1972
Andrew,M,1423,1972
Karen,F,890,1972
Brian,M,191,1972
Anna,F,201,1972
Paul,M,1401,1972
Melissa,F,738,1972
Luke,M,190,1972
Tania,F,196,1972
Mark,M,1262,1972
Rebecca,F,721,1972
Todd,M,185,1972
Kerrie,F,190,1972
Peter,M,1197,1972
Joanne,F,697,1972
Joseph,M,181,1972
Wendy,F,183,1972
Christopher,M,1189,1972
Amanda,F,601,1972
Joshua,M,176,1972
Anne,F,182,1972
Robert,M,1069,1972
Sharon,F,590,1972
Tony,M,176,1972
Patricia,F,180,1972
Scott,M,1029,1972
Julie,F,587,1972
Cameron,M,171,1972
Justine,F,179,1972
John,M,1008,1972
Jennifer,F,582,1972
Philip,M,166,1972
Mary,F,171,1972
Adam,M,997,1972
Kim,F,558,1972
Brendan,M,166,1972
Tammy,F,166,1972
Craig,M,949,1972
Jodie,F,524,1972
Colin,M,161,1972
Sally,F,162,1972
Anthony,M,909,1972
Leanne,F,483,1972
Patrick,M,160,1972
Emma,F,159,1972
Darren,M,743,1972
Fiona,F,475,1972
Graham,M,160,1972
Kathleen,F,155,1972
Stephen,M,713,1972
Belinda,F,468,1972
Jeremy,M,153,1972
Renee,F,155,1972
Daniel,M,684,1972
Donna,F,439,1972
Damian,M,151,1972
Allison,F,150,1972
Steven,M,679,1972
Samantha,F,438,1972
Nigel,M,146,1972
Kerry,F,148,1972
James,M,659,1972
Rachel,F,433,1972
Thomas,M,146,1972
Robyn,F,148,1972
Brett,M,632,1972
Elizabeth,F,432,1972
Warren,M,142,1972
Janine,F,148,1972
Richard,M,572,1972
Vanessa,F,422,1972
Raymond,M,140,1972
Stephanie,F,147,1972
Bradley,M,544,1972
Catherine,F,414,1972
Christian,M,139,1972
Victoria,F,146,1972
Gregory,M,541,1972
Kelly,F,405,1972
Alexander,M,138,1972
Jodi,F,142,1972
Simon,M,540,1972
Alison,F,400,1972
Allan,M,138,1972
Vicki,F,142,1972
Jason,M,2473,1971
Michelle,F,1431,1971
Kevin,M,228,1971
Katherine,F,246,1971
David,M,2195,1971
Kylie,F,1067,1971
Martin,M,224,1971
Sonia,F,233,1971
Michael,M,2026,1971
Lisa,F,1015,1971
Damien,M,209,1971
Anna,F,230,1971
Andrew,M,1672,1971
Nicole,F,1003,1971
Tony,M,204,1971
Mary,F,227,1971
Mark,M,1523,1971
Karen,F,991,1971
Nathan,M,197,1971
Anne,F,224,1971
Paul,M,1518,1971
Joanne,F,807,1971
Brendan,M,197,1971
Patricia,F,224,1971
Matthew,M,1407,1971
Melissa,F,734,1971
Joseph,M,190,1971
Wendy,F,218,1971
Peter,M,1306,1971
Julie,F,718,1971
Colin,M,187,1971
Rachael,F,212,1971
John,M,1181,1971
Sharon,F,689,1971
Patrick,M,184,1971
Justine,F,203,1971
Scott,M,1162,1971
Kim,F,679,1971
Raymond,M,183,1971
Melanie,F,201,1971
Robert,M,1112,1971
Tracey,F,612,1971
Graham,M,179,1971
Kerrie,F,192,1971
Anthony,M,1099,1971
Jennifer,F,604,1971
Todd,M,175,1971
Toni,F,183,1971
Craig,M,1083,1971
Amanda,F,587,1971
Warren,M,169,1971
Natasha,F,180,1971
Christopher,M,972,1971
Donna,F,563,1971
Cameron,M,163,1971
Emma,F,176,1971
Darren,M,870,1971
Belinda,F,535,1971
Jeremy,M,161,1971
Paula,F,173,1971
Stephen,M,779,1971
Jodie,F,516,1971
Philip,M,159,1971
Jody,F,172,1971
Adam,M,742,1971
Fiona,F,502,1971
Alan,M,148,1971
Kerry,F,170,1971
Steven,M,704,1971
Leanne,F,498,1971
Thomas,M,145,1971
Sally,F,168,1971
Richard,M,670,1971
Elizabeth,F,473,1971
Luke,M,141,1971
Allison,F,168,1971
James,M,655,1971
Catherine,F,455,1971
Kenneth,M,137,1971
Robyn,F,161,1971
Brett,M,639,1971
Vanessa,F,438,1971
Trevor,M,136,1971
Kathleen,F,160,1971
Gregory,M,577,1971
Angela,F,422,1971
Jonathan,M,135,1971
Cheryl,F,160,1971
Simon,M,533,1971
Alison,F,421,1971
Nigel,M,128,1971
Janelle,F,159,1971
Daniel,M,500,1971
Rachel,F,418,1971
Neil,M,126,1971
Lee,F,155,1971
Timothy,M,461,1971
Susan,F,417,1971
Ross,M,124,1971
Annette,F,154,1971
David,M,2192,1970
Michelle,F,1348,1970
Gavin,M,206,1970
Anna,F,214,1970
Jason,M,2002,1970
Karen,F,1102,1970
Benjamin,M,199,1970
Anne,F,204,1970
Michael,M,1930,1970
Lisa,F,991,1970
Gary,M,193,1970
Tania,F,203,1970
Andrew,M,1602,1970
Nicole,F,849,1970
Raymond,M,183,1970
Simone,F,201,1970
Paul,M,1554,1970
Kylie,F,760,1970
Tony,M,181,1970
Tina,F,194,1970
Mark,M,1390,1970
Sharon,F,725,1970
Adrian,M,180,1970
Kellie,F,193,1970
Peter,M,1340,1970
Joanne,F,693,1970
Patrick,M,180,1970
Justine,F,192,1970
John,M,1191,1970
Julie,F,655,1970
Joseph,M,177,1970
Carolyn,F,190,1970
Anthony,M,1080,1970
Kim,F,624,1970
Todd,M,175,1970
Kathleen,F,186,1970
Robert,M,1024,1970
Tracey,F,619,1970
Philip,M,164,1970
Kerrie,F,186,1970
Matthew,M,1015,1970
Jennifer,F,616,1970
Damien,M,153,1970
Vicki,F,183,1970
Darren,M,1008,1970
Melissa,F,588,1970
Mathew,M,151,1970
Kerry,F,168,1970
Craig,M,1004,1970
Leanne,F,539,1970
Shaun,M,151,1970
Lee,F,167,1970
Scott,M,1000,1970
Fiona,F,496,1970
Cameron,M,146,1970
Melinda,F,165,1970
Stephen,M,877,1970
Donna,F,489,1970
Alan,M,145,1970
Annette,F,165,1970
Christopher,M,833,1970
Amanda,F,475,1970
Trevor,M,145,1970
Bronwyn,F,162,1970
Steven,M,721,1970
Catherine,F,458,1970
Graham,M,144,1970
Sally,F,159,1970
Shane,M,696,1970
Elizabeth,F,457,1970
Luke,M,141,1970
Cheryl,F,159,1970
James,M,683,1970
Tracy,F,452,1970
Kenneth,M,140,1970
Emma,F,155,1970
Gregory,M,601,1970
Susan,F,451,1970
Ronald,M,133,1970
Tammy,F,147,1970
Richard,M,571,1970
Jodie,F,448,1970
Garry,M,130,1970
Margaret,F,144,1970
Brett,M,564,1970
Rebecca,F,400,1970
Allan,M,129,1970
Debbie,F,144,1970
Adam,M,537,1970
Belinda,F,397,1970
Thomas,M,128,1970
Michele,F,144,1970
Simon,M,480,1970
Maria,F,395,1970
Bruce,M,128,1970
Ann,F,144,1970
Wayne,M,455,1970
Linda,F,389,1970
Neil,M,123,1970
Robyn,F,143,1970
David,M,2525,1969
Michelle,F,1453,1969
Glen,M,204,1969
Anna,F,215,1969
Michael,M,1991,1969
Karen,F,1254,1969
Jamie,M,200,1969
Patricia,F,212,1969
Mark,M,1675,1969
Lisa,F,1150,1969
Neil,M,199,1969
Kerrie,F,212,1969
Paul,M,1608,1969
Sharon,F,989,1969
Gavin,M,198,1969
Kellie,F,209,1969
Andrew,M,1522,1969
Nicole,F,781,1969
Philip,M,195,1969
Melinda,F,207,1969
Peter,M,1500,1969
Jennifer,F,709,1969
Bruce,M,192,1969
Tania,F,207,1969
John,M,1318,1969
Joanne,F,704,1969
Tony,M,182,1969
Carolyn,F,207,1969
Craig,M,1213,1969
Julie,F,702,1969
Adrian,M,179,1969
Katherine,F,197,1969
Scott,M,1175,1969
Leanne,F,646,1969
Justin,M,179,1969
Simone,F,193,1969
Anthony,M,1162,1969
Kim,F,645,1969
Patrick,M,178,1969
Danielle,F,192,1969
Robert,M,1156,1969
Donna,F,619,1969
Kenneth,M,176,1969
Margaret,F,188,1969
Jason,M,1150,1969
Susan,F,605,1969
Joseph,M,175,1969
Tina,F,188,1969
Darren,M,1034,1969
Tracey,F,577,1969
Ronald,M,173,1969
Kathleen,F,185,1969
Stephen,M,996,1969
Melissa,F,576,1969
Alan,M,173,1969
Cheryl,F,183,1969
Matthew,M,977,1969
Fiona,F,570,1969
Garry,M,166,1969
Annette,F,181,1969
Christopher,M,887,1969
Catherine,F,536,1969
Thomas,M,156,1969
Debra,F,177,1969
Steven,M,747,1969
Kylie,F,526,1969
Trevor,M,152,1969
Sarah,F,177,1969
James,M,702,1969
Amanda,F,490,1969
Benjamin,M,148,1969
Justine,F,163,1969
Shane,M,701,1969
Elizabeth,F,459,1969
Allan,M,145,1969
Lee,F,163,1969
Richard,M,644,1969
Maria,F,430,1969
Shaun,M,140,1969
Sally,F,160,1969
Gregory,M,638,1969
Linda,F,415,1969
Todd,M,133,1969
Bronwyn,F,159,1969
Brett,M,557,1969
Jodie,F,414,1969
Ross,M,132,1969
Janelle,F,158,1969
Wayne,M,555,1969
Louise,F,398,1969
Graeme,M,124,1969
Ann,F,148,1969
Rodney,M,496,1969
Tracy,F,387,1969
Edward,M,119,1969
Sonia,F,145,1969
Adam,M,468,1969
Angela,F,387,1969
Jonathan,M,116,1969
Debbie,F,145,1969
David,M,2233,1968
Karen,F,1212,1968
Graham,M,198,1968
Natalie,F,211,1968
Michael,M,1935,1968
Lisa,F,1202,1968
Patrick,M,197,1968
Margaret,F,210,1968
Mark,M,1606,1968
Michelle,F,1169,1968
Bruce,M,196,1968
Katrina,F,201,1968
Paul,M,1574,1968
Sharon,F,901,1968
Glen,M,192,1968
Megan,F,200,1968
Peter,M,1521,1968
Jennifer,F,725,1968
Nicholas,M,192,1968
Anna,F,191,1968
Andrew,M,1350,1968
Leanne,F,674,1968
Tony,M,174,1968
Kathleen,F,189,1968
John,M,1326,1968
Donna,F,666,1968
Ronald,M,172,1968
Melinda,F,189,1968
Anthony,M,1122,1968
Julie,F,616,1968
Gavin,M,166,1968
Debra,F,185,1968
Craig,M,1071,1968
Kim,F,590,1968
Alan,M,150,1968
Katherine,F,171,1968
Robert,M,1056,1968
Susan,F,582,1968
Neil,M,148,1968
Rebecca,F,170,1968
Stephen,M,986,1968
Catherine,F,547,1968
Garry,M,148,1968
Annette,F,167,1968
Darren,M,937,1968
Tracey,F,542,1968
Ross,M,142,1968
Lynette,F,154,1968
Scott,M,934,1968
Joanne,F,534,1968
Kenneth,M,142,1968
Lee,F,152,1968
Matthew,M,833,1968
Nicole,F,511,1968
Allan,M,139,1968
Debbie,F,151,1968
Christopher,M,799,1968
Elizabeth,F,454,1968
Shaun,M,139,1968
Sally,F,147,1968
Steven,M,713,1968
Maria,F,436,1968
Barry,M,137,1968
Paula,F,147,1968
Gregory,M,637,1968
Linda,F,426,1968
Graeme,M,134,1968
Simone,F,146,1968
James,M,556,1968
Fiona,F,419,1968
Trevor,M,129,1968
Janelle,F,146,1968
Richard,M,552,1968
Jacqueline,F,409,1968
Adrian,M,127,1968
Dianne,F,143,1968
Wayne,M,549,1968
Melissa,F,398,1968
Russell,M,124,1968
Rachel,F,143,1968
Brett,M,530,1968
Deborah,F,392,1968
Malcolm,M,124,1968
Maree,F,141,1968
Rodney,M,453,1968
Helen,F,383,1968
Justin,M,123,1968
Kellie,F,140,1968
Jason,M,438,1968
Sandra,F,370,1968
Jamie,M,121,1968
Judith,F,140,1968
Ian,M,438,1968
Tracy,F,363,1968
Thomas,M,107,1968
Ann,F,139,1968
Timothy,M,409,1968
Jodie,F,358,1968
Todd,M,107,1968
Sarah,F,139,1968
David,M,2338,1967
Michelle,F,1198,1967
Joseph,M,196,1967
Carolyn,F,184,1967
Michael,M,1937,1967
Karen,F,1129,1967
Jeffrey,M,187,1967
Megan,F,184,1967
Paul,M,1601,1967
Lisa,F,975,1967
Patrick,M,173,1967
Annette,F,184,1967
Peter,M,1596,1967
Sharon,F,804,1967
Alan,M,171,1967
Natalie,F,183,1967
Mark,M,1478,1967
Donna,F,779,1967
Kenneth,M,167,1967
Kylie,F,182,1967
John,M,1395,1967
Julie,F,743,1967
Troy,M,163,1967
Lynette,F,182,1967
Andrew,M,1258,1967
Kim,F,716,1967
Allan,M,161,1967
Kerrie,F,181,1967
Robert,M,1211,1967
Jennifer,F,691,1967
Ronald,M,160,1967
Bronwyn,F,173,1967
Anthony,M,1076,1967
Susan,F,614,1967
Tony,M,154,1967
Samantha,F,172,1967
Craig,M,1013,1967
Leanne,F,593,1967
Thomas,M,151,1967
Dianne,F,168,1967
Darren,M,996,1967
Joanne,F,583,1967
Garry,M,148,1967
Narelle,F,164,1967
Stephen,M,996,1967
Tracey,F,551,1967
Neil,M,147,1967
Melinda,F,159,1967
Scott,M,805,1967
Catherine,F,527,1967
Barry,M,145,1967
Lee,F,159,1967
Gregory,M,737,1967
Elizabeth,F,469,1967
Graeme,M,144,1967
Katherine,F,154,1967
Steven,M,686,1967
Deborah,F,465,1967
Nicholas,M,143,1967
Michele,F,152,1967
Christopher,M,650,1967
Linda,F,438,1967
Trevor,M,142,1967
Maree,F,148,1967
James,M,602,1967
Sandra,F,430,1967
Todd,M,128,1967
Toni,F,144,1967
Wayne,M,596,1967
Maria,F,412,1967
Ross,M,126,1967
Janelle,F,144,1967
Rodney,M,591,1967
Helen,F,406,1967
Adrian,M,119,1967
Diane,F,144,1967
Richard,M,543,1967
Fiona,F,392,1967
Gavin,M,119,1967
Vanessa,F,142,1967
Brett,M,516,1967
Tracy,F,388,1967
Malcolm,M,113,1967
Sally,F,142,1967
Matthew,M,482,1967
Christine,F,381,1967
Shaun,M,110,1967
Judith,F,141,1967
Ian,M,446,1967
Nicole,F,363,1967
Darrin,M,105,1967
Sarah,F,138,1967
Timothy,M,406,1967
Louise,F,357,1967
Jonathan,M,105,1967
Debbie,F,134,1967
Shane,M,389,1967
Melissa,F,340,1967
Dennis,M,101,1967
Rebecca,F,124,1967
David,M,2299,1966
Karen,F,1213,1966
Sean,M,198,1966
Lee,F,183,1966
Michael,M,1807,1966
Michelle,F,1152,1966
Philip,M,197,1966
Lynette,F,179,1966
Peter,M,1714,1966
Sharon,F,912,1966
Martin,M,188,1966
Janelle,F,176,1966
Paul,M,1577,1966
Donna,F,821,1966
Patrick,M,176,1966
Ann,F,171,1966
Mark,M,1532,1966
Lisa,F,794,1966
Daniel,M,170,1966
Carol,F,170,1966
John,M,1458,1966
Kim,F,737,1966
Allan,M,168,1966
Anna,F,170,1966
Andrew,M,1202,1966
Jennifer,F,711,1966
Tony,M,168,1966
Kylie,F,164,1966
Robert,M,1193,1966
Julie,F,700,1966
Alan,M,168,1966
Katherine,F,164,1966
Stephen,M,1076,1966
Leanne,F,655,1966
Barry,M,168,1966
Kerrie,F,163,1966
Darren,M,1036,1966
Susan,F,651,1966
Joseph,M,165,1966
Judith,F,157,1966
Anthony,M,1008,1966
Catherine,F,598,1966
Ross,M,161,1966
Diane,F,156,1966
Craig,M,920,1966
Joanne,F,597,1966
Neil,M,154,1966
Sally,F,154,1966
Gregory,M,752,1966
Tracey,F,529,1966
Ronald,M,149,1966
Megan,F,149,1966
Scott,M,668,1966
Deborah,F,509,1966
Nicholas,M,144,1966
Michele,F,148,1966
Christopher,M,635,1966
Linda,F,489,1966
Thomas,M,144,1966
Jodie,F,145,1966
Steven,M,631,1966
Maria,F,482,1966
Darrin,M,143,1966
Narelle,F,145,1966
Rodney,M,602,1966
Elizabeth,F,472,1966
Gavin,M,136,1966
Kelly,F,137,1966
Wayne,M,587,1966
Sandra,F,459,1966
Malcolm,M,136,1966
Rhonda,F,136,1966
James,M,555,1966
Helen,F,442,1966
Troy,M,133,1966
Denise,F,135,1966
Brett,M,512,1966
Christine,F,380,1966
Graeme,M,133,1966
Bronwyn,F,130,1966
Richard,M,507,1966
Wendy,F,351,1966
Douglas,M,114,1966
Natalie,F,128,1966
Ian,M,494,1966
Fiona,F,350,1966
Jonathan,M,111,1966
Toni,F,126,1966
Matthew,M,392,1966
Anne,F,344,1966
Russell,M,110,1966
Katrina,F,126,1966
Shane,M,381,1966
Suzanne,F,337,1966
Edward,M,107,1966
Leonie,F,124,1966
Timothy,M,381,1966
Tracy,F,315,1966
Terry,M,105,1966
Barbara,F,123,1966
David,M,2466,1965
Karen,F,1154,1965
Trevor,M,196,1965
Debbie,F,201,1965
Michael,M,1911,1965
Sharon,F,919,1965
Daniel,M,193,1965
Ann,F,200,1965
Peter,M,1752,1965
Donna,F,825,1965
Joseph,M,192,1965
Megan,F,183,1965
Mark,M,1614,1965
Michelle,F,823,1965
Patrick,M,187,1965
Anna,F,177,1965
John,M,1573,1965
Julie,F,782,1965
Dean,M,176,1965
Carol,F,175,1965
Paul,M,1549,1965
Jennifer,F,775,1965
Ronald,M,169,1965
Janelle,F,174,1965
Robert,M,1201,1965
Lisa,F,754,1965
Barry,M,160,1965
Katherine,F,172,1965
Stephen,M,1148,1965
Susan,F,746,1965
Sean,M,159,1965
Nicole,F,168,1965
Andrew,M,1125,1965
Leanne,F,730,1965
Allan,M,159,1965
Tanya,F,167,1965
Anthony,M,1090,1965
Kim,F,646,1965
Neil,M,158,1965
Denise,F,156,1965
Craig,M,898,1965
Joanne,F,644,1965
Graeme,M,158,1965
Leonie,F,156,1965
Gregory,M,796,1965
Catherine,F,632,1965
Tony,M,157,1965
Lee,F,155,1965
Darren,M,726,1965
Tracey,F,607,1965
Ross,M,151,1965
Sally,F,153,1965
Christopher,M,626,1965
Elizabeth,F,540,1965
Malcolm,M,120,1965
Narelle,F,152,1965
Steven,M,623,1965
Linda,F,525,1965
Nicholas,M,119,1965
Natalie,F,147,1965
James,M,616,1965
Deborah,F,490,1965
Douglas,M,119,1965
Tania,F,147,1965
Scott,M,614,1965
Sandra,F,472,1965
Darrin,M,119,1965
Rhonda,F,144,1965
